date,gross,person,shared,sas,description,cat,account,exclude_from_budget,sav_account_only,tag,area,comments
07/07/2022,-387.720,s,x,,Conad,Groceries,,,,,,
08/07/2022,-20.630,s,x,,Café/restaurant 231,Café&restaurant,,,,Tag 18,,
08/07/2022,-27.160,s,x,,Café/restaurant 60,Café&restaurant,,,,Tag 18,,
08/07/2022,-33.480,s,x,,Café/restaurant 284,Café&restaurant,,,,Tag 18,,
08/07/2022,-142.960,s,x,,Café/restaurant 450,Café&restaurant,,,,Tag 18,,
09/07/2022,-6.710,s,x,,Café/restaurant 36,Café&restaurant,,,,Tag 18,,
09/07/2022,-47.020,s,x,,Café/restaurant 205,Café&restaurant,,,,Tag 18,,
09/07/2022,-260.510,s,x,,Café/restaurant 400,Café&restaurant,,,,Tag 18,,
10/07/2022,-18.280,s,x,,Café/restaurant 353,Café&restaurant,,,,Tag 18,,
10/07/2022,-63.610,s,x,,Fotex,Groceries,,,,Tag 18,,
10/07/2022,-418.440,s,x,,Café/restaurant 15,Café&restaurant,,,,Tag 18,,
10/07/2022,-553.240,s,x,,Café/restaurant 291,Café&restaurant,,,,Tag 18,,
11/07/2022,-5.910,s,,,Café/restaurant 79,Café&restaurant,,,,Tag 18,,
11/07/2022,-15.080,s,,,Café/restaurant 186,Café&restaurant,,,,Tag 18,,
11/07/2022,-79.190,s,x,,Supermarco,Groceries,,,,,,
12/07/2022,-61.780,s,,,Café/restaurant 50,Café&restaurant,,,,,,
12/07/2022,-139.230,s,,,Youtube,Subscriptions,,,,,,
12/07/2022,-181.500,s,,,Rejsekort,Transportation,,,,,,
13/07/2022,-18.360,s,x,,Despar,Groceries,,,,,,
13/07/2022,-40.230,s,,,LIDL,Groceries,,,,,,
13/07/2022,-211.250,s,,,Goboat,Entertainment,,,,,,
13/07/2022,-225.000,s,,,Café/restaurant 368,Café&restaurant,,,,,,
13/07/2022,-325.550,s,,,Temu,Present,,,,,,
13/07/2022,-790.170,s,x,,Despar,Groceries,,,,,,
14/07/2022,-6.210,s,,,Fakta,Groceries,,,,,,
14/07/2022,-73.540,s,,,Café/restaurant 191,Café&restaurant,,,,,,
15/07/2022,2425.344768,s,,,Salary 5,Salary,,,,,,
15/07/2022,-37.090,s,,,Café/restaurant 39,Café&restaurant,,,,,,
15/07/2022,-123.750,s,,,Café/restaurant 423,Café&restaurant,,,,,,
16/07/2022,-0.480,s,,,Beta Boulders,Sport,,,,,,
16/07/2022,-13.900,s,,,Irma,Groceries,,,,,,
17/07/2022,-24.930,s,x,,Fakta,Groceries,,,,,,
17/07/2022,-67.030,s,x,,Café/restaurant 450,Café&restaurant,,,,,,
17/07/2022,-181.250,s,x,,cinema,Entertainment,,,,,,
18/07/2022,-12.400,s,,,Café/restaurant 397,Café&restaurant,,,,,,
18/07/2022,-224.440,s,x,,spotify,Subscriptions,,,,,,
19/07/2022,-25.300,s,,,Café/restaurant 139,Café&restaurant,,,,,,
19/07/2022,-228.920,s,,,Café/restaurant 282,Café&restaurant,,,,,,
20/07/2022,-5.760,s,,,Café/restaurant 374,Café&restaurant,,,,,,
20/07/2022,-54.050,s,,,Café/restaurant 331,Café&restaurant,,,,,,
20/07/2022,-130.500,s,x,,Fakta,Groceries,,,,,,
20/07/2022,-316.100,s,x,,Fakta,Groceries,,,,,,
20/07/2022,-528.280,s,,,Café/restaurant 9,Café&restaurant,,,,,,
21/07/2022,-6.370,s,,,Café/restaurant 72,Café&restaurant,,,,,,
21/07/2022,-65.720,s,x,,spotify,Subscriptions,,,,,,
21/07/2022,-226.240,s,x,,Café/restaurant 397,Café&restaurant,,,,,,
21/07/2022,-495.000,s,,,Flowers,Present,,,,,,
22/07/2022,-16.700,s,x,,Lidl,Groceries,,,,,,
22/07/2022,-38.750,s,,,Present,Present,,,,,,
22/07/2022,-50.400,s,x,,Café/restaurant 198,Café&restaurant,,,,,,
22/07/2022,-53.630,s,,,Café/restaurant 451,Café&restaurant,,,,,,
22/07/2022,-87.740,s,x,,Irma,Groceries,,,,,,
22/07/2022,-209.790,s,x,,Fakta,Groceries,,,,,,
22/07/2022,-210.120,s,x,,Café/restaurant 448,Café&restaurant,,,,,,
23/07/2022,-52.800,s,x,,Café/restaurant 284,Café&restaurant,,,,,,
23/07/2022,-69.760,s,x,,Irma,Groceries,,,,,,
23/07/2022,-160.080,s,x,,DriveNow,Car,,,,,,
23/07/2022,-175.380,s,x,,Fakta,Groceries,,,,,,
24/07/2022,-61.880,s,x,,Fakta,Groceries,,,,,,
24/07/2022,-125.250,s,x,,Jysk,Furniture&home,,,,,,
24/07/2022,-1608.120,s,x,,Meny,Groceries,,,,,,
25/07/2022,-2.100,s,,,Fotex,Groceries,,,,,,
25/07/2022,-186.240,s,x,,Netto,Groceries,,,,,,
26/07/2022,-2.470,s,,,Café/restaurant 457,Café&restaurant,,,,,,
26/07/2022,-266.340,s,x,,Netto,Groceries,,,,,,
27/07/2022,-50.150,s,,,Café/restaurant 180,Café&restaurant,,,,,,
27/07/2022,-83.170,s,x,,Netto,Groceries,,,,,,
28/07/2022,-26.880,s,,,Café/restaurant 122,Café&restaurant,,,,,,
28/07/2022,-259.180,s,x,,Netto,Groceries,,,,,,
29/07/2022,-7.080,s,,,Café/restaurant 98,Café&restaurant,,,,,,
29/07/2022,-12.720,s,x,,Fakta,Groceries,,,,,,
29/07/2022,-33.250,s,x,,Café/restaurant 435,Café&restaurant,,,,,,
29/07/2022,-69.300,s,x,,Café/restaurant 87,Café&restaurant,,,,,,
29/07/2022,-138.700,s,x,,Bar 58,Bar&cocktails,,,,,,
29/07/2022,-177.070,s,x,,Irma,Groceries,,,,,,
29/07/2022,-800.000,s,,,Silkeborggade,Rent,,,,,,
29/07/2022,-7520.000,s,,,Nordnet,Investing,,,,,,
30/07/2022,-39.250,s,,,Café/restaurant 68,Café&restaurant,,,,,,
30/07/2022,-270.660,s,x,,Café/restaurant 372,Café&restaurant,,,,,,
30/07/2022,-309.600,s,x,,Netto,Groceries,,,,,,
31/07/2022,4616.273693,s,,,Salary 2,Salary,,,,,,
01/08/2022,-65.780,s,x,,YouSee,Subscriptions,,,,,,
01/08/2022,-69.730,s,,,Café/restaurant 109,Café&restaurant,,,,,,
01/08/2022,-127.180,s,x,,Fakta,Groceries,,,,,,
01/08/2022,-127.980,s,x,,Netflix,Subscriptions,,,,,,
01/08/2022,-260.000,s,x,,Kulkistudio,Entertainment,,,,,,
01/08/2022,-320.390,s,x,,TopDanmark,Subscriptions,,,,,,
01/08/2022,-388.440,s,,,a-kasse,Authorities,,,,,,
01/08/2022,-831.600,s,x,,Vicofoodbox,Groceries,,,,,,
02/08/2022,-39.250,s,,,Café/restaurant 243,Café&restaurant,,,,,,
02/08/2022,-50.400,s,,,Rejsekort,Transportation,,,,,,
02/08/2022,-589.900,s,x,,Café/restaurant 136,Café&restaurant,,,,,,
03/08/2022,-18.560,s,,,Café/restaurant 234,Café&restaurant,,,,,,
03/08/2022,-124.600,s,x,,Café/restaurant 2,Café&restaurant,,,,,,
03/08/2022,-128.310,s,x,,Netto,Groceries,,,,,,
03/08/2022,-764.150,s,x,,Café/restaurant 297,Café&restaurant,,,,,,
04/08/2022,-11.470,s,,,Café/restaurant 97,Café&restaurant,,,,,,
04/08/2022,-131.500,s,x,,Fakta,Groceries,,,,,,
04/08/2022,-320.460,s,,,Helsemin,Health,,,,,,
05/08/2022,-25.410,s,,,Fakta,Groceries,,,,,,
05/08/2022,-48.080,s,,,Café/restaurant 380,Café&restaurant,,,,,,
06/08/2022,-92.370,s,x,,Irma,Groceries,,,,,,
06/08/2022,-105.000,s,x,,Café/restaurant 334,Café&restaurant,,,,,,
06/08/2022,-153.770,s,x,,LIDL,Groceries,,,,,,
07/08/2022,-4.320,s,x,,Aldi,Groceries,,,,,,
07/08/2022,-202.550,s,x,,Fakta,Groceries,,,,,,
08/08/2022,-33.170,s,x,,Irma,Groceries,,,,,,
08/08/2022,-58.680,s,,,Café/restaurant 198,Café&restaurant,,,,,,
08/08/2022,-88.350,s,x,,Fakta,Groceries,,,,,,
09/08/2022,-11.260,s,,,Café/restaurant 136,Café&restaurant,,,,,,
09/08/2022,-16.770,s,,,Café/restaurant 356,Café&restaurant,,,,,,
09/08/2022,-61.050,s,x,,Bar 115,Bar&cocktails,,,,,,
09/08/2022,-159.460,s,,,Youtube,Subscriptions,,,,,,
10/08/2022,-59.870,s,,,Café/restaurant 216,Café&restaurant,,,,,,
10/08/2022,-127.000,s,,,Rejsekort,Transportation,,,,,,
10/08/2022,-297.500,s,,,Cloath/beauty store 68,Cloathing&Beauty,,,,,,
11/08/2022,-43.400,s,,,Café/restaurant 341,Café&restaurant,,,,,,
11/08/2022,-55.950,s,x,,Fakta,Groceries,,,,,,
11/08/2022,-70.560,s,x,,Netto,Groceries,,,,,,
11/08/2022,-374.940,s,,,Cloath/beauty store 262,Cloathing&Beauty,,,,,,
11/08/2022,-1003.260,s,,,Cloath/beauty store 73,Cloathing&Beauty,,,,,,
12/08/2022,-4.400,s,x,,Fotex,Groceries,,,,,,
12/08/2022,-34.850,s,,,Café/restaurant 292,Café&restaurant,,,,,,
12/08/2022,-254.750,s,x,,Café/restaurant 153,Café&restaurant,,,,,,
13/08/2022,-86.580,s,x,,Fotex,Groceries,,,,,,
13/08/2022,-129.750,s,,,Café/restaurant 366,Café&restaurant,,,,,,
13/08/2022,-706.660,s,x,,Café/restaurant 334,Café&restaurant,,,,,,
13/08/2022,-976.500,s,x,,Café/restaurant 52,Café&restaurant,,,,,,
14/08/2022,-5.550,s,x,,LIDL,Groceries,,,,,,
14/08/2022,-143.750,s,x,,Café/restaurant 106,Café&restaurant,,,,,,
15/08/2022,-31.590,s,,,Café/restaurant 178,Café&restaurant,,,,,,
15/08/2022,-373.100,s,x,,Café/restaurant 203,Café&restaurant,,,,,,
15/08/2022,-2540.410,s,x,,Ryanair,Flights,,,,,,
16/08/2022,-8.110,s,x,,Fakta,Groceries,,,,,,
16/08/2022,-32.940,s,,,Café/restaurant 303,Café&restaurant,,,,,,
16/08/2022,-60.000,s,x,,H&M Home,Furniture&home,,,,,,
16/08/2022,-126.450,s,x,,LIDL,Groceries,,,,,,
16/08/2022,-435.750,s,x,,Café/restaurant 453,Café&restaurant,,,,,,
16/08/2022,-4875.330,s,x,,Ryanair,Flights,,,,Tag 20,,
17/08/2022,-13.020,s,x,,Netto,Groceries,,,,,,
17/08/2022,-39.740,s,,,Café/restaurant 123,Café&restaurant,,,,,,
17/08/2022,-183.000,s,x,,Fotex,Groceries,,,,,,
17/08/2022,-252.560,s,x,,Café/restaurant 307,Café&restaurant,,,,,,
17/08/2022,-603.410,s,x,,Ryanair,Flights,,,,,,
18/08/2022,-29.520,s,x,,Fotex,Groceries,,,,,,
18/08/2022,-66.770,s,,,Café/restaurant 245,Café&restaurant,,,,,,
18/08/2022,-159.940,s,x,,Netto,Groceries,,,,,,
19/08/2022,-9.300,s,,,Café/restaurant 316,Café&restaurant,,,,,,
19/08/2022,-181.000,s,,,Rejsekort,Transportation,,,,,,
19/08/2022,-580.170,s,,,Beta boulder class,Sport,,,,,,
19/08/2022,-1462.800,s,x,,Café/restaurant 433,Café&restaurant,,,,,,
20/08/2022,-27.520,s,x,,Fakta,Groceries,,,,,,
20/08/2022,-48.950,s,x,,Fakta,Groceries,,,,,,
20/08/2022,-123.950,s,x,,Netto,Groceries,,,,,,
20/08/2022,-840.000,s,x,,Pottery,Entertainment,,,,,,
21/08/2022,-11.200,s,x,,Fotex,Groceries,,,,,,
21/08/2022,-53.240,s,x,,Irma,Groceries,,,,,,
21/08/2022,-81.000,s,x,,Café/restaurant 422,Café&restaurant,,,,,,
21/08/2022,-132.000,s,x,,washing machine,Housing&bills,,,,,,
22/08/2022,-68.630,s,,,Café/restaurant 422,Café&restaurant,,,,,,
23/08/2022,-8.610,s,,,Café/restaurant 262,Café&restaurant,,,,,,
23/08/2022,-136.400,s,x,,spotify,Subscriptions,,,,,,
23/08/2022,-254.310,s,x,,Meny,Groceries,,,,,,
24/08/2022,-41.930,s,,,Café/restaurant 145,Café&restaurant,,,,,,
25/08/2022,-11.440,s,x,,Netto,Groceries,,,,,,
25/08/2022,-18.450,s,,,Café/restaurant 314,Café&restaurant,,,,,,
25/08/2022,-39.050,s,,,Bar 1,Bar&cocktails,,,,,,
26/08/2022,-16.280,s,x,,Meny,Groceries,,,,,,
26/08/2022,-31.640,s,x,,Fakta,Groceries,,,,,,
26/08/2022,-313.900,s,x,,Meny,Groceries,,,,,,
27/08/2022,-242.840,s,x,,Netto,Groceries,,,,,,
28/08/2022,-205.870,s,x,,Fakta,Groceries,,,,,,
29/08/2022,-30.360,s,x,,Café/restaurant 21,Café&restaurant,,,,,,
29/08/2022,-39.600,s,,,Flying tiger,Furniture&home,,,,,,
29/08/2022,-73.140,s,x,,Netto,Groceries,,,,,,
29/08/2022,-86.350,s,,,Matas,Health,,,,,,
29/08/2022,-170.000,s,x,,Café/restaurant 336,Café&restaurant,,,,,,
29/08/2022,-499.990,s,x,,Meny,Groceries,,,,,,
30/08/2022,-5.290,s,x,,Irma,Groceries,,,,,,
30/08/2022,-27.580,s,x,,Rema1000,Groceries,,,,,,
30/08/2022,-389.060,s,x,,Meny,Groceries,,,,,,
30/08/2022,-761.250,s,x,,Café/restaurant 363,Café&restaurant,,,,,,
30/08/2022,-1440.000,s,,,Nordnet,Investing,,,,,,
31/08/2022,37736.46455,s,,,Salary 2,Salary,,,,,,
31/08/2022,-6920.000,s,,,Silkeborggade,Rent,,,,,,
01/09/2022,-83.160,s,x,,TopDanmark,Subscriptions,,,,,,
01/09/2022,-141.410,s,x,,Netflix,Subscriptions,,,,,,
01/09/2022,-173.160,s,,,a-kasse,Authorities,,,,,,
01/09/2022,-175.310,s,,,Telia,Subscriptions,,,,,,
01/09/2022,-307.710,s,,,Freeletics,Sport,,,,,,
01/09/2022,-409.630,s,x,,YouSee,Subscriptions,,,,,,
02/09/2022,-6.060,s,,,Café/restaurant 400,Café&restaurant,,,,,,
02/09/2022,-15.180,s,,,7-Eleven,Groceries,,,,,,
02/09/2022,-138.450,s,x,,Café/restaurant 430,Café&restaurant,,,,,,
02/09/2022,-350.760,s,x,,Bar 124,Bar&cocktails,,,,,,
03/09/2022,-23.820,s,x,,Meny,Groceries,,,,,,
03/09/2022,-66.000,s,x,,Café/restaurant 158,Café&restaurant,,,,,,
03/09/2022,-318.750,s,x,,Netto,Groceries,,,,,,
05/09/2022,-12.960,s,x,,Meny,Groceries,,,,,,
05/09/2022,-20.540,s,,,Café/restaurant 45,Café&restaurant,,,,,,
05/09/2022,-40.320,s,,,Netto,Groceries,,,,,,
05/09/2022,-41.470,s,,,Café/restaurant 256,Café&restaurant,,,,,,
06/09/2022,-3.750,s,x,,Netto,Groceries,,,,,,
06/09/2022,-219.370,s,x,,Netto,Groceries,,,,,,
07/09/2022,-1.200,s,,,Café/restaurant 229,Café&restaurant,,,,,,
07/09/2022,-126.720,s,,,Café/restaurant 92,Café&restaurant,,,,,,
08/09/2022,-61.740,s,,,Café/restaurant 467,Café&restaurant,,,,,,
08/09/2022,-62.900,s,,,Cloath/beauty store 72,Cloathing&Beauty,,,,,,
08/09/2022,-814.880,s,,,Gomore,Car,,,,Tag 20,,
09/09/2022,4204.800,s,,,Skat,SKAT,,,,,,
09/09/2022,-18.150,s,x,,Café/restaurant 111,Café&restaurant,,,,,,
09/09/2022,-24.390,s,,,Café/restaurant 331,Café&restaurant,,,,,,
09/09/2022,-79.730,s,,,Youtube,Subscriptions,,,,,,
09/09/2022,-7708.800,s,,,Savings,Savings,,,x,,,
10/09/2022,-627.310,s,x,,Fotex,Groceries,,,,,,
10/09/2022,-1918.830,s,,,Novasol,Hotels,,,,Tag 18,,
11/09/2022,-153.120,s,,,Café/restaurant 233,Café&restaurant,,,,,,
12/09/2022,-13.310,s,,,Café/restaurant 391,Café&restaurant,,,,,,
12/09/2022,-22.380,s,x,,Café/restaurant 437,Café&restaurant,,,,,,
12/09/2022,-39.200,s,x,,Café/restaurant 301,Café&restaurant,,,,,,
12/09/2022,-544.500,s,x,,Fotex,Groceries,,,,,,
13/09/2022,-0.710,s,,,Café/restaurant 273,Café&restaurant,,,,,,
13/09/2022,-25.730,s,,,Café/restaurant 262,Café&restaurant,,,,,,
13/09/2022,-105.820,s,x,,Café/restaurant 217,Café&restaurant,,,,,,
14/09/2022,-10.650,s,,,Café/restaurant 341,Café&restaurant,,,,,,
14/09/2022,-10.970,s,,,Café/restaurant 35,Café&restaurant,,,,,,
14/09/2022,-15.520,s,x,,Irma,Groceries,,,,,,
14/09/2022,-16.860,s,x,,Fakta,Groceries,,,,,,
14/09/2022,-50.400,s,x,,Netto,Groceries,,,,,,
14/09/2022,-132.000,s,,,Rejsekort,Transportation,,,,,,
14/09/2022,-716.280,s,x,,Café/restaurant 39,Café&restaurant,,,,,,
15/09/2022,-2.970,s,,,Café/restaurant 210,Café&restaurant,,,,,,
15/09/2022,-17.160,s,x,,Fakta,Groceries,,,,,,
15/09/2022,-40.500,s,,,Café/restaurant 173,Café&restaurant,,,,,,
15/09/2022,-1257.300,s,x,,Café/restaurant 477,Café&restaurant,,,,,,
16/09/2022,-11.170,s,,,Café/restaurant 197,Café&restaurant,,,,,,
16/09/2022,-376.650,s,x,,Café/restaurant 445,Café&restaurant,,,,,,
17/09/2022,-4.900,s,x,,Supermarco,Groceries,,,,,,
17/09/2022,-83.400,s,,,Magasin,Groceries,,,,,,
17/09/2022,-177.760,s,x,,Meny,Groceries,,,,,,
17/09/2022,-988.260,s,x,,Superbrugsen,Groceries,,,,,,
17/09/2022,-7576.560,s,x,,Thai Airway,Flights,,,,Tag 43,,
18/09/2022,-70.200,s,x,,Café/restaurant 215,Café&restaurant,,,,,,
18/09/2022,-193.680,s,x,,Meny,Groceries,,,,,,
18/09/2022,-645.200,s,x,,Fakta,Groceries,,,,,,
19/09/2022,-79.280,s,,,Café/restaurant 44,Café&restaurant,,,,,,
20/09/2022,-35.280,s,x,,Fotex,Groceries,,,,,,
20/09/2022,-49.500,s,x,,Café/restaurant 437,Café&restaurant,,,,,,
20/09/2022,-72.360,s,x,,Fakta,Groceries,,,,,,
20/09/2022,-89.500,s,,,Café/restaurant 264,Café&restaurant,,,,,,
20/09/2022,-115.500,s,x,,Café/restaurant 40,Café&restaurant,,,,,,
20/09/2022,-153.090,s,x,,Café/restaurant 7,Café&restaurant,,,,,,
20/09/2022,-168.920,s,x,,Irma,Groceries,,,,,,
20/09/2022,-493.810,s,x,,Superbrugsen,Groceries,,,,,,
21/09/2022,-39.380,s,,,Café/restaurant 359,Café&restaurant,,,,,,
21/09/2022,-126.480,s,x,,spotify,Subscriptions,,,,,,
21/09/2022,-736.050,s,x,,Meny,Groceries,,,,Tag 20,,
22/09/2022,-78.080,s,x,,Fotex,Groceries,,,,,,
22/09/2022,-183.350,s,x,,Café/restaurant 247,Café&restaurant,,,,Tag 20,,
23/09/2022,-29.200,s,x,,Superbrugsen,Groceries,,,,,,
23/09/2022,-34.790,s,x,,Fotex,Groceries,,,,Tag 20,,
23/09/2022,-91.640,s,x,,Fakta,Groceries,,,,,,
23/09/2022,-111.020,s,x,,Fuel,Car,,,,Tag 20,,
23/09/2022,-158.100,s,,,Café/restaurant 82,Café&restaurant,,,,Tag 20,,
23/09/2022,-183.150,s,,,Café/restaurant 6,Café&restaurant,,,,,,
23/09/2022,-340.290,s,x,,Apotek,Health,,,,,,
23/09/2022,-1394.000,s,x,,IKEA,Furniture&home,,,,Tag 17,,
24/09/2022,-6.300,s,,,Bar 69,Bar&cocktails,,,,,,
24/09/2022,-25.670,s,x,,Irma,Groceries,,,,,,
24/09/2022,-116.150,s,x,,Fakta,Groceries,,,,,,
25/09/2022,-59.570,s,x,,Café/restaurant 99,Café&restaurant,,,,,,
25/09/2022,-60.060,s,x,,Café/restaurant 169,Café&restaurant,,,,,,
26/09/2022,-48.470,s,,,Café/restaurant 288,Café&restaurant,,,,,,
27/09/2022,-22.680,s,x,,Café/restaurant 477,Café&restaurant,,,,,,
27/09/2022,-29.340,s,,,Café/restaurant 76,Café&restaurant,,,,,,
28/09/2022,-16.080,s,,,Present,Present,,,,,,
28/09/2022,-30.210,s,,,LIDL,Groceries,,,,,,
28/09/2022,-75.730,s,,,Café/restaurant 192,Café&restaurant,,,,,,
28/09/2022,-346.880,s,x,,Café/restaurant 18,Café&restaurant,,,,,,
29/09/2022,-72.000,s,,,Bar 78,Bar&cocktails,,,,,,
29/09/2022,-73.200,s,x,,Café/restaurant 235,Café&restaurant,,,,,,
29/09/2022,-90.220,s,x,,Fakta,Groceries,,,,,,
30/09/2022,59301.41818,s,,,Salary 2,Salary,,,,,,
30/09/2022,-26.400,s,,,Bar 51,Bar&cocktails,,,,,,
30/09/2022,-42.800,s,,,Rejsekort,Transportation,,,,,,
30/09/2022,-43.240,s,x,,Aldi,Groceries,,,,,,
30/09/2022,-78.170,s,,,Café/restaurant 119,Café&restaurant,,,,,,
30/09/2022,-760.000,s,,,Silkeborggade,Rent,,,,,,
01/10/2022,-14.130,s,,,Irma,Groceries,,,,,,
01/10/2022,-59.250,s,x,,Netflix,Subscriptions,,,,,,
01/10/2022,-275.220,s,x,,TopDanmark,Subscriptions,,,,,,
02/10/2022,-56.070,s,,,Fakta,Groceries,,,,,,
02/10/2022,-181.700,s,,,Meny,Groceries,,,,,,
02/10/2022,-566.160,s,x,,Jysk,Furniture&home,,,,,,
03/10/2022,-16.040,s,,,Café/restaurant 216,Café&restaurant,,,,,,
03/10/2022,-23.660,s,,,Telia,Subscriptions,,,,,,
03/10/2022,-425.880,s,,,a-kasse,Authorities,,,,,,
04/10/2022,-8.020,s,,,Café/restaurant 314,Café&restaurant,,,,,,
05/10/2022,-16.800,s,,,Fakta,Groceries,,,,,,
05/10/2022,-18.070,s,,,Café/restaurant 162,Café&restaurant,,,,,,
06/10/2022,-61.790,s,,,Café/restaurant 213,Café&restaurant,,,,,,
07/10/2022,-45.580,s,,,Café/restaurant 242,Café&restaurant,,,,,,
08/10/2022,-11.040,s,,,Rema1000,Groceries,,,,,,
08/10/2022,-13.050,s,,,Bar 67,Bar&cocktails,,,,,,
08/10/2022,-59.040,s,,,Netto,Groceries,,,,,,
08/10/2022,-273.700,s,x,,Silvan,Furniture&home,,,,,,
09/10/2022,-39.000,s,x,,Jysk,Furniture&home,,,,,,
09/10/2022,-146.830,s,,,Fakta,Groceries,,,,,,
10/10/2022,-45.160,s,,,Café/restaurant 380,Café&restaurant,,,,,,
10/10/2022,-281.130,s,x,,Conad,Groceries,,,,,,
11/10/2022,-17.500,s,,,Cloath/beauty store 395,Cloathing&Beauty,,,,,,
11/10/2022,-43.060,s,,,Café/restaurant 219,Café&restaurant,,,,,,
11/10/2022,-133.860,s,,,Youtube,Subscriptions,,,,,,
12/10/2022,-8.020,s,,,Café/restaurant 5,Café&restaurant,,,,,,
13/10/2022,-19.360,s,,,Café/restaurant 185,Café&restaurant,,,,,,
13/10/2022,-1558.200,s,x,,Fine,Car,,,,,,
14/10/2022,-20.520,s,,,Bar 58,Bar&cocktails,,,,,,
14/10/2022,-40.220,s,,,Café/restaurant 408,Café&restaurant,,,,,,
15/10/2022,-9.360,s,,,flowers,Present,,,,,,
15/10/2022,-415.110,s,x,,Café/restaurant 75,Café&restaurant,,,,,,
16/10/2022,-24.480,s,x,,Irma,Groceries,,,,,,
16/10/2022,-76.500,s,x,,Bosses Bageri,Groceries,,,,,,
16/10/2022,-154.510,s,x,,Fakta,Groceries,,,,,,
17/10/2022,-33.340,s,,,Café/restaurant 480,Café&restaurant,,,,,,
18/10/2022,-8.740,s,x,,Fakta,Groceries,,,,,,
18/10/2022,-15.910,s,x,,Netto,Groceries,,,,,,
18/10/2022,-89.590,s,,,Magasin,Present,,,,,,
18/10/2022,-102.740,s,x,,Apotek,Health,,,,,,
18/10/2022,-278.000,s,,,Magasin,Present,,,,,,
19/10/2022,-39.000,s,,,Café/restaurant 287,Café&restaurant,,,,,,
20/10/2022,-34.440,s,,,Café/restaurant 404,Café&restaurant,,,,,,
20/10/2022,-851.620,s,x,,Vicofoodbox,Groceries,,,,,,
21/10/2022,-16.000,s,,,Rejsekort,Transportation,,,,,,
21/10/2022,-20.790,s,,,Café/restaurant 319,Café&restaurant,,,,,,
21/10/2022,-90.520,s,x,,Spotify,Subscriptions,,,,,,
21/10/2022,-247.520,s,x,,Café/restaurant 300,Café&restaurant,,,,,,
21/10/2022,-377.220,s,x,,Vicofoodbox,Groceries,,,,,,
21/10/2022,-698.400,s,x,,Bar 139,Bar&cocktails,,,,,,
22/10/2022,-81.070,s,,,Irma,Groceries,,,,,,
22/10/2022,-84.600,s,,,Bar 78,Bar&cocktails,,,,,,
22/10/2022,-94.050,s,x,,Café/restaurant 262,Café&restaurant,,,,,,
22/10/2022,-332.000,s,,,Pool,Entertainment,,,,,,
22/10/2022,-984.950,s,x,,Meny,Groceries,,,,,,
23/10/2022,-18.570,s,x,,Irma,Groceries,,,,,,
23/10/2022,-38.760,s,x,,fakta,Groceries,,,,,,
23/10/2022,-142.690,s,x,,Irma,Groceries,,,,,,
23/10/2022,-593.210,s,x,,Magasin,Furniture&home,,,,,,
24/10/2022,-58.990,s,,,Café/restaurant 464,Café&restaurant,,,,,,
24/10/2022,-105.540,s,x,,meny,Groceries,,,,,,
24/10/2022,-613.700,s,,,Apotek,Health,,,,,,
25/10/2022,-23.160,s,x,,Fakta,Groceries,,,,,,
25/10/2022,-69.970,s,,,Café/restaurant 25,Café&restaurant,,,,,,
26/10/2022,-21.950,s,x,,Irma,Groceries,,,,,,
26/10/2022,-49.290,s,,,Café/restaurant 46,Café&restaurant,,,,,,
26/10/2022,-88.130,s,x,,Fakta,Groceries,,,,,,
27/10/2022,-52.440,s,x,,Fakta,Groceries,,,,,,
27/10/2022,-74.560,s,,,Café/restaurant 382,Café&restaurant,,,,,,
28/10/2022,-23.730,s,,,Café/restaurant 386,Café&restaurant,,,,,,
28/10/2022,-32.890,s,x,,YouSee,Subscriptions,,,,,,
29/10/2022,-62.500,s,x,,washing machine,Housing&bills,,,,,,
30/10/2022,-44.100,s,x,,Café/restaurant 363,Café&restaurant,,,,,,
30/10/2022,-89.100,s,x,,Fakta,Groceries,,,,,,
30/10/2022,-875.610,s,x,,Meny,Groceries,,,,,,
30/10/2022,-4800.000,s,,,Silkeborggade,Rent,,,,,,
31/10/2022,30538.44985,s,,,Salary 2,Salary,,,,,,
31/10/2022,-31.580,s,x,,Fakta,Groceries,,,,,,
31/10/2022,-32.650,s,,,Café/restaurant 302,Café&restaurant,,,,,,
31/10/2022,-40.100,s,x,,Irma,Groceries,,,,,,
31/10/2022,-6800.000,s,,,Savings,Savings,,,x,,,
01/11/2022,-2.440,s,,,Café/restaurant 67,Café&restaurant,,,,,,
01/11/2022,-63.360,s,x,,TopDanmark,Subscriptions,,,,,,
01/11/2022,-92.950,s,,,Telia,Subscriptions,,,,,,
01/11/2022,-120.870,s,x,,Netflix,Subscriptions,,,,,,
01/11/2022,-700.650,s,,,a-kasse,Authorities,,,,,,
02/11/2022,-0.800,s,x,,Fakta,Groceries,,,,,,
02/11/2022,-61.070,s,,,Café/restaurant 257,Café&restaurant,,,,,,
02/11/2022,-93.000,s,x,,Isenkram Amager,Furniture&home,,,,,,
03/11/2022,-79.460,s,,,Café/restaurant 342,Café&restaurant,,,,,,
04/11/2022,-25.200,s,x,,Fakta,Groceries,,,,,,
04/11/2022,-39.150,s,,,Beta boulders,Sport,,,,,,
04/11/2022,-363.000,s,,,Rejsekort,Transportation,,,,,,
04/11/2022,-627.880,s,x,,Meny,Groceries,,,,,,
05/11/2022,-244.000,s,x,,Café/restaurant 430,Café&restaurant,,,,,,
